GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/web-Stanford.html/web-Stanford.txt.gz.144.lp -o input/web-Stanford.html/web-Stanford.txt.gz.144.lp.sol
Reading problem data from 'input/web-Stanford.html/web-Stanford.txt.gz.144.lp'...
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
7219402 lines were read
GLPK Integer Optimizer 5.0
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
Preprocessing...
2312493 rows, 4906890 columns, 11562028 non-zeros
4906890 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 2312493
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
2312493 rows, 4906890 columns, 11562028 non-zeros
      0: obj =   0.000000000e+00 inf =   1.820e+02 (182)
     52: obj =   2.535000000e-01 inf =   1.300e+02 (130)
    104: obj =   5.063510000e-01 inf =   7.800e+01 (78)
    156: obj =   7.591770000e-01 inf =   2.600e+01 (26)
    182: obj =   8.856150000e-01 inf =   0.000e+00 (0)
* 81382: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81410: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81438: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81462: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 81490: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81518: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 81546: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81570: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 81598: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81626: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81654: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81678: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 81706: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81734: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81762: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81790: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81814: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 81842: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81870: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81895: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 81923: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81951: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 81979: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82003: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82031: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82059: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82087: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82111: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82139: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82167: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82195: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82219: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82247: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82275: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82303: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82327: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82355: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82383: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82411: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82435: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82463: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82491: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82519: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82543: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82571: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82599: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82626: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82654: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82682: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82710: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82737: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82765: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 82793: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82821: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82849: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82874: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 82902: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82930: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82958: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 82982: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83010: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83038: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83066: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83090: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83118: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83146: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83174: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83198: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83226: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83254: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83282: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83306: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83334: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 83362: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83390: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83414: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83442: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83470: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83498: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 83522: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83550: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83578: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83606: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83630: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83658: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83686: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83714: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83738: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83766: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83794: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83822: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83846: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 83874: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83902: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83930: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 83954: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 83982: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 84010: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 84036: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 84064: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 84092: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 84120: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 84148: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 84176: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 84204: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 84233: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 84262: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 84286: obj =   1.804607429e-01 inf =   0.000e+00 (157) 1
* 84314: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 84343: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 84371: obj =   1.804607429e-01 inf =   0.000e+00 (160)
* 84395: obj =   1.804607429e-01 inf =   0.000e+00 (160) 1
* 84423: obj =   1.804607429e-01 inf =   0.000e+00 (160)
* 84451: obj =   1.804607429e-01 inf =   0.000e+00 (160)
* 84479: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84503: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 84531: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84559: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84586: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 84614: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84642: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84670: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84694: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 84722: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84750: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84778: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84802: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 84830: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84858: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84886: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84912: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 84940: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84968: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 84996: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 85020: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 85048: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 85076: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 85104: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 85128: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85156: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85184: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85211: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85235: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85263: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85291: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85319: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85343: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85371: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85399: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85427: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85451: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85479: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85507: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85535: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85559: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85587: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85615: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85643: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85671: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85697: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85725: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85753: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85781: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 85805: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85833: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85861: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85889: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85915: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 85943: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85971: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 85999: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86023: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86051: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86079: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86107: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86131: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86159: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86187: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86215: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86238: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86266: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86293: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86321: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86345: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86373: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86401: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86429: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86453: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86481: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86509: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86537: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86561: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86589: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86617: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86645: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86669: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86697: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86725: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86752: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86776: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86804: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86832: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 86860: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86884: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 86912: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86940: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86968: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 86992: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87020: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87048: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87075: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87099: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87126: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87154: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87182: obj =   1.804607429e-01 inf =   0.000e+00 (159)
* 87206: obj =   1.804607429e-01 inf =   0.000e+00 (158) 1
* 87234: obj =   1.804607429e-01 inf =   0.000e+00 (160)
* 87262: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87290: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87314: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87342: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87370: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87398: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87422: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87450: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87478: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87506: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87530: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87558: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 87586: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87614: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87638: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87666: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87694: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87722: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87746: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87774: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87801: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87829: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87853: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87881: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87909: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 87937: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 87961: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 87989: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 88016: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88044: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88068: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88096: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88124: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88152: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88176: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88204: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88232: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88260: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88284: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88312: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88340: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88368: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88392: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88420: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88448: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88476: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88500: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88528: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88556: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88583: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88607: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88634: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88662: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88690: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88713: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88741: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88769: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88797: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88821: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88848: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88876: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88904: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88927: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 88954: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 88982: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89009: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89033: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 89061: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89089: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89117: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89141: obj =   1.804607429e-01 inf =   0.000e+00 (155) 1
* 89169: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89197: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89224: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89250: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 89278: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89306: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89334: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89362: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 89386: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 89415: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 89443: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 89471: obj =   1.804607429e-01 inf =   0.000e+00 (159)
* 89495: obj =   1.804607429e-01 inf =   0.000e+00 (159) 1
* 89523: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89551: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89579: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89607: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 89635: obj =   1.804607429e-01 inf =   0.000e+00 (161)
* 89663: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89691: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89719: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89742: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 89769: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 89797: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 89826: obj =   1.804607429e-01 inf =   0.000e+00 (159)
* 89850: obj =   1.804607429e-01 inf =   0.000e+00 (158) 1
* 89878: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89906: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89933: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 89957: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 89984: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90012: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90039: obj =   1.804607429e-01 inf =   0.000e+00 (158)
* 90063: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 90090: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90118: obj =   1.804607429e-01 inf =   0.000e+00 (157)
* 90146: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90171: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 90199: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90227: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90254: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90282: obj =   1.804607429e-01 inf =   0.000e+00 (156)
* 90306: obj =   1.804607429e-01 inf =   0.000e+00 (156) 1
* 90334: obj =   1.804607429e-01 inf =   0.000e+00 (155)
* 90361: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90389: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90413: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 90441: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90469: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90497: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90524: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 90552: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90579: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90607: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90633: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 90661: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90689: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90717: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90741: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 90769: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90797: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90825: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90849: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 90877: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90905: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90933: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 90957: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 90985: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91013: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91041: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91065: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91093: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91121: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91144: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91172: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91200: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91228: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91252: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91280: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91308: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91336: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91360: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91388: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91416: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91444: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91468: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91496: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91524: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91548: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91576: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91604: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91632: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91655: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91682: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91709: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91736: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91759: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91787: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91814: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91842: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91865: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91892: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91919: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91946: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 91969: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 91996: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 92023: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 92050: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 92073: obj =   1.804607429e-01 inf =   0.000e+00 (154) 1
* 92101: obj =   1.804607429e-01 inf =   0.000e+00 (154)
* 92128: obj =   1.804607429e-01 inf =   0.000e+00 (154)
