GLPSOL--GLPK LP/MIP Solver 5.0
Parameter(s) specified in the command line:
 --lp input/web-Stanford.html/web-Stanford.txt.gz.36.lp -o input/web-Stanford.html/web-Stanford.txt.gz.36.lp.sol
Reading problem data from 'input/web-Stanford.html/web-Stanford.txt.gz.36.lp'...
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
7219402 lines were read
GLPK Integer Optimizer 5.0
2312500 rows, 4906897 columns, 11562487 non-zeros
4906897 integer variables, all of which are binary
Preprocessing...
2312493 rows, 4906890 columns, 11562028 non-zeros
4906890 integer variables, all of which are binary
Scaling...
 A: min|aij| =  1.000e+00  max|aij| =  1.000e+00  ratio =  1.000e+00
Problem data seem to be well scaled
Constructing initial basis...
Size of triangular part is 2312493
Solving LP relaxation...
GLPK Simplex Optimizer 5.0
2312493 rows, 4906890 columns, 11562028 non-zeros
      0: obj =   0.000000000e+00 inf =   1.820e+02 (182)
     52: obj =   2.535000000e-01 inf =   1.300e+02 (130)
    104: obj =   5.063510000e-01 inf =   7.800e+01 (78)
    156: obj =   7.591770000e-01 inf =   2.600e+01 (26)
    182: obj =   8.856150000e-01 inf =   0.000e+00 (0)
* 82682: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82710: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82737: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 82765: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 82794: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82822: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82850: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82874: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 82902: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82930: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82958: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 82982: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83010: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83038: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83066: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83090: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83118: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83146: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83174: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83198: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83226: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83254: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83282: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83306: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83334: obj =   7.056045714e-01 inf =   0.000e+00 (158)
* 83362: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83390: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83414: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83442: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83470: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83498: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 83521: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83549: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83577: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83605: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83629: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83657: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83685: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83713: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83737: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83765: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83793: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83821: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83845: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83873: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83901: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83929: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 83953: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 83981: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 84009: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 84036: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 84064: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 84092: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 84120: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 84148: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 84176: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 84204: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 84233: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 84262: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 84286: obj =   7.056045714e-01 inf =   0.000e+00 (157) 1
* 84314: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 84343: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 84371: obj =   7.056045714e-01 inf =   0.000e+00 (160)
* 84395: obj =   7.056045714e-01 inf =   0.000e+00 (160) 1
* 84423: obj =   7.056045714e-01 inf =   0.000e+00 (160)
* 84451: obj =   7.056045714e-01 inf =   0.000e+00 (160)
* 84479: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84503: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 84531: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84559: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84586: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 84614: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84642: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84670: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84694: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 84722: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84750: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84778: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84802: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 84830: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84858: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84886: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84912: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 84941: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84969: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 84997: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 85021: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 85049: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 85077: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 85105: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 85129: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85157: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85185: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85213: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85237: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85265: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85293: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85321: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85345: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85373: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85401: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85429: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85453: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85481: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85509: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85537: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85561: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85589: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85617: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85645: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 85673: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85697: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85725: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85753: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85781: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 85805: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85833: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85861: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85889: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85915: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 85943: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85971: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 85999: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86023: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86051: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86079: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86107: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86131: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86159: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86187: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86215: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86239: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86267: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86295: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86323: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86347: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86375: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86403: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86431: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86455: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86483: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 86511: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86539: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86563: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86591: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86619: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86647: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86671: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86699: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86727: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86755: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86779: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 86807: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86835: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86863: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86887: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 86915: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86943: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86971: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 86995: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87023: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87051: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87079: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 87103: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87131: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87159: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87187: obj =   7.056045714e-01 inf =   0.000e+00 (158)
* 87211: obj =   7.056045714e-01 inf =   0.000e+00 (158) 1
* 87239: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87267: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87295: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87319: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87347: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87375: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87403: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87427: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87455: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87483: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87511: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87535: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87563: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87591: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87619: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87643: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87671: obj =   7.056045714e-01 inf =   0.000e+00 (159)
* 87699: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87727: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87751: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87779: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87807: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87835: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87859: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87887: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87915: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 87943: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 87967: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 87995: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88023: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88051: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 88075: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88103: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88131: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88159: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88183: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88211: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88239: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88267: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 88291: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88319: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88347: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88375: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88399: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88427: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88455: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88483: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88507: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88535: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88563: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88591: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88615: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88643: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88671: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88699: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88723: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88751: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88779: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88806: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88826: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88853: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88881: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88909: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88933: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 88961: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 88989: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89017: obj =   7.056045714e-01 inf =   0.000e+00 (155) 1
* 89045: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89072: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89100: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89124: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 89152: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89180: obj =   7.056045714e-01 inf =   0.000e+00 (159)
* 89208: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89236: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89260: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 89288: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 89316: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 89344: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 89369: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 89398: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89427: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89455: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 89483: obj =   7.056045714e-01 inf =   0.000e+00 (159)
* 89507: obj =   7.056045714e-01 inf =   0.000e+00 (158) 1
* 89535: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89563: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89591: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89615: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 89643: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89671: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89699: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89724: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 89752: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89780: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89809: obj =   7.056045714e-01 inf =   0.000e+00 (158)
* 89833: obj =   7.056045714e-01 inf =   0.000e+00 (158) 1
* 89861: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89889: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89917: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 89941: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 89969: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 89997: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90025: obj =   7.056045714e-01 inf =   0.000e+00 (157)
* 90052: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 90080: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90108: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90136: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90165: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90190: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 90218: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90246: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90274: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90298: obj =   7.056045714e-01 inf =   0.000e+00 (156) 1
* 90326: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90354: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90382: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90406: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 90434: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90462: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90490: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90518: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90542: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 90570: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 90598: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90626: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90650: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 90678: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90706: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 90734: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90758: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 90786: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90814: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90839: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 90867: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90895: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90923: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 90947: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 90975: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91003: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91031: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91055: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91080: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91107: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91134: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91157: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91185: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91213: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91241: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91265: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91293: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91321: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91346: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91374: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91402: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91430: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91454: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91482: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91510: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91538: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91562: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91590: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91618: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91646: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91670: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91698: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91726: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91750: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91778: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91806: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91834: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91858: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91886: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91914: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91942: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 91966: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 91994: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92022: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92050: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92074: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92102: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92130: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92155: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92183: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 92211: obj =   7.056045714e-01 inf =   0.000e+00 (155)
* 92239: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92263: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92291: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92319: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92347: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92371: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92399: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92427: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92455: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92479: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92507: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92535: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92563: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92587: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92615: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92643: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92671: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92695: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92723: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92751: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92778: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 92806: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92834: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92862: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 92890: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 92914: obj =   7.056045714e-01 inf =   0.000e+00 (157) 1
* 92942: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 92970: obj =   7.056045714e-01 inf =   0.000e+00 (156)
* 92998: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93022: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 93050: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93078: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93106: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93130: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 93158: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93186: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93214: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93238: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 93266: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93294: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93322: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93346: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
* 93374: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93402: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93429: obj =   7.056045714e-01 inf =   0.000e+00 (154)
* 93452: obj =   7.056045714e-01 inf =   0.000e+00 (154) 1
